"from","to","cell_id","percentage"
"A","B","young_LT_HSC_151",0.000336539570583088
"A","B","young_LT_HSC_152",0.00031570208896575
"A","B","young_LT_HSC_153",0.000374110640456404
"A","B","young_LT_HSC_154",0.000332312056156889
"A","B","young_LT_HSC_155",0.000739518107767432
"A","B","young_LT_HSC_156",0.00622721411160272
"A","B","young_LT_HSC_157",0.0106070478017037
"A","B","young_LT_HSC_158",0.000394593117101941
"A","B","young_LT_HSC_159",0.00285985723579782
"A","B","young_LT_HSC_16",0.000288001659802986
"A","B","young_LT_HSC_160",0.0140824272928008
"A","B","young_LT_HSC_161",0.000384654812025816
"A","B","young_LT_HSC_162",0.000322503324049737
"A","B","young_LT_HSC_163",0.00388189054453527
"A","B","young_LT_HSC_164",0.000279198384974955
"A","B","young_LT_HSC_165",0.000423164303318841
"A","B","young_LT_HSC_166",0.000334714962193333
"A","B","young_LT_HSC_167",0.000313764430659871
"A","B","young_LT_HSC_169",0.00373539527359376
"A","B","young_LT_HSC_17",0.000365485860735721
"A","B","young_LT_HSC_170",0.000323197471081895
"A","B","young_LT_HSC_171",0.000358716421607884
"A","B","young_LT_HSC_172",0.000602372036652632
"A","B","young_LT_HSC_173",0.000330215868705272
"A","B","young_LT_HSC_174",0.000401574805503685
"A","B","young_LT_HSC_175",0.000329181716970559
"A","B","young_LT_HSC_176",0.000622089621348181
"A","B","young_LT_HSC_177",0.00138288648321601
"A","B","young_LT_HSC_178",0.000335233822931879
"A","B","young_LT_HSC_179",0.00176253955838656
"A","B","young_LT_HSC_18",0.00557735483398254
"A","B","young_LT_HSC_182",0.00138923417984374
"A","B","young_LT_HSC_183",0.00065265823959857
"A","B","young_LT_HSC_184",0.00176140705840135
"A","B","young_LT_HSC_185",0.00274461205854795
"A","B","young_LT_HSC_186",0.000637590942769044
"A","B","young_LT_HSC_187",0.00128262896958394
"A","B","young_LT_HSC_188",0.000350860256169697
"A","B","young_LT_HSC_189",0.00045355744306003
"A","B","young_LT_HSC_19",0.0223746673249908
"A","B","young_LT_HSC_190",0.000572952789853252
"A","B","young_LT_HSC_191",0.00319899750619562
"A","B","young_LT_HSC_192",0.00106241420426077
"A","B","young_LT_HSC_2",0.0019373221982559
"A","B","young_LT_HSC_20",0.000411353769503331
"A","B","young_LT_HSC_21",0.000353924749777721
"A","B","young_LT_HSC_22",0.000301489800056309
"A","B","young_LT_HSC_23",0.000613946293391776
"A","B","young_LT_HSC_24",0.000304747210425213
"A","B","young_LT_HSC_25",0.000315060726298203
"A","B","young_LT_HSC_26",0.00877593615104411
"A","B","young_LT_HSC_28",0.000681741074209213
"A","B","young_LT_HSC_30",0.000325563774687796
"A","B","young_LT_HSC_31",0.000413920221066828
"A","B","young_LT_HSC_32",0.000319991242973731
"A","B","young_LT_HSC_33",0.000745419544561464
"A","B","young_LT_HSC_34",0.000767792030349509
"A","B","young_LT_HSC_35",0.000306052215484875
"A","B","young_LT_HSC_36",0.0122380111434008
"A","B","young_LT_HSC_37",0.000306877854716596
"A","B","young_LT_HSC_38",0.000480205237553061
"A","B","young_LT_HSC_40",0.00245376630561056
"A","B","young_LT_HSC_41",0.00130442947793938
"A","B","young_LT_HSC_42",0.000312251731013016
"A","B","young_LT_HSC_43",0.000312178356555479
"A","B","young_LT_HSC_44",0.00036579813436897
"A","B","young_LT_HSC_45",0.000339691809284133
"A","B","young_LT_HSC_46",0.000414178929408619
"A","B","young_LT_HSC_47",0.000340024619484145
"A","B","young_LT_HSC_48",0.000364840276452464
"A","B","young_LT_HSC_49",0.000256082206751079
"A","B","young_LT_HSC_50",0.000314421276733592
"A","B","young_LT_HSC_51",0.00120236506279597
"A","B","young_LT_HSC_53",0.000275807484448211
"A","B","young_LT_HSC_54",0.000309920926389166
"A","B","young_LT_HSC_55",0.000397647872182037
"A","B","young_LT_HSC_56",0.00237176707686383
"A","B","young_LT_HSC_57",0.000376092839426499
"A","B","young_LT_HSC_58",0.000322816009437506
"A","B","young_LT_HSC_59",0.000353939375650055
"A","B","young_LT_HSC_6",0.000339093162005382
"A","B","young_LT_HSC_60",0.000289581991772559
"A","B","young_LT_HSC_61",0.000301160406914732
"A","B","young_LT_HSC_62",0.000600497294434568
"A","B","young_LT_HSC_63",0.000310491384118829
"A","B","young_LT_HSC_64",0.000368092622396655
"A","B","young_LT_HSC_65",0.00053182407528067
"A","B","young_LT_HSC_66",0.000310669203161087
"A","B","young_LT_HSC_67",0.000307137179613783
"A","B","young_LT_HSC_68",0.000317624235205364
"A","B","young_LT_HSC_69",0.000834011047644034
"A","B","young_LT_HSC_70",0.00104293990796563
"A","B","young_LT_HSC_71",0.000301142184957976
"A","B","young_LT_HSC_72",0.000305785554169012
"A","B","young_LT_HSC_73",0.000339098139259014
"A","B","young_LT_HSC_74",0.00176956817787011
"A","B","young_LT_HSC_75",0.000328338273335421
"A","B","young_LT_HSC_76",0.000313869605819832
"A","B","young_LT_HSC_78",0.000314172087716014
"A","B","young_LT_HSC_8",0.000396941780902192
"A","B","young_LT_HSC_80",0.000360186806280465
"A","B","young_LT_HSC_81",0.000299797383579968
"A","B","young_LT_HSC_82",0.000310935202998146
"A","B","young_LT_HSC_83",0.000328968703110815
"A","B","young_LT_HSC_84",0.000377218918169304
"A","B","young_LT_HSC_86",0.000306284095168961
"A","B","young_LT_HSC_87",0.000328890770567805
"A","B","young_LT_HSC_88",0.000306557077938299
"A","B","young_LT_HSC_89",0.000292852156385001
"A","B","young_LT_HSC_9",0.000334492729750188
"A","B","young_LT_HSC_90",0.00031185000885578
"A","B","young_LT_HSC_91",0.00172475882517858
"A","B","young_LT_HSC_92",0.000342590997269645
"A","B","young_LT_HSC_93",0.000396703468615147
"A","B","young_LT_HSC_94",0.000314173677541655
"A","B","young_LT_HSC_95",0.000322098039311102
"A","B","young_LT_HSC_96",0.000330276442441698
"A","B","young_MPP_10",0.000305749510646372
"A","B","young_MPP_102",0.000689663475708579
"A","B","young_MPP_104",0.000325314815884687
"A","B","young_MPP_107",0.000280896687740914
"A","B","young_MPP_108",0.000372080376504526
"A","B","young_MPP_109",0.000310392187127061
"A","B","young_MPP_11",0.000304963944210655
"A","B","young_MPP_110",0.000351120440463602
"A","B","young_MPP_111",0.000298257905955447
"A","B","young_MPP_113",0.000410590434643131
"A","B","young_MPP_114",0.000322547119345376
"A","B","young_MPP_115",0.00029410724288048
"A","B","young_MPP_116",0.000304130265660408
"A","B","young_MPP_117",0.00103255460584408
"A","B","young_MPP_118",0.000391584595734693
"A","B","young_MPP_119",0.000342265120333139
"A","B","young_MPP_12",0.000310330927474102
"A","B","young_MPP_120",0.00133587421681498
"A","B","young_MPP_121",0.000307075629746195
"A","B","young_MPP_122",0.000344449620275186
"A","B","young_MPP_123",0.000372007199696325
"A","B","young_MPP_124",0.000337828179967105
"A","B","young_MPP_125",0.000306946144493714
"A","B","young_MPP_126",0.000556501566934543
"A","B","young_MPP_127",0.0010374723933766
"A","B","young_MPP_128",0.000367169185170759
"A","B","young_MPP_129",0.000848699809172453
"A","B","young_MPP_13",0.000599320350780436
"A","B","young_MPP_130",0.000312515368018675
"A","B","young_MPP_134",0.00112803223976287
"A","B","young_MPP_135",0.000968896504763587
"A","B","young_MPP_136",0.000532297805943542
"A","B","young_MPP_137",0.000379551199461531
"A","B","young_MPP_138",0.000637208354368694
"A","B","young_MPP_139",0.0009867739701142
"A","B","young_MPP_14",0.000308824436452957
"A","B","young_MPP_140",0.000390513774767044
"A","B","young_MPP_141",0.000306309960892522
"A","B","young_MPP_142",0.000306847091417955
"A","B","young_MPP_143",0.000665569753746202
"A","B","young_MPP_144",0.00129109118905204
"A","B","young_MPP_145",0.000299999870723467
"A","B","young_MPP_146",0.0013574580015712
"A","B","young_MPP_147",0.000390678105168214
"A","B","young_MPP_148",0.000637151386778096
"A","B","young_MPP_15",0.000299926680593789
"A","B","young_MPP_150",0.00148958606857933
"A","B","young_MPP_151",0.000363269728628828
"A","B","young_MPP_152",0.000298493255857418
"A","B","young_MPP_153",0.00196446512331823
"A","B","young_MPP_154",0.000309680984072732
"A","B","young_MPP_155",0.000313148249019549
"A","B","young_MPP_156",0.000336491029342677
"A","B","young_MPP_157",0.00033529880482553
"A","B","young_MPP_158",0.000687642746742462
"A","B","young_MPP_159",0.003491330575079
"A","B","young_MPP_16",0.000298175718051271
"A","B","young_MPP_160",0.000361634824342657
"A","B","young_MPP_161",0.000328997524832249
"A","B","young_MPP_162",0.000256806638455845
"A","B","young_MPP_163",0.000337045272626166
"A","B","young_MPP_164",0.000336103421242852
"A","B","young_MPP_165",0.000313212987459001
"A","B","young_MPP_166",0.000326107286914581
"A","B","young_MPP_167",0.00122183146069886
"A","B","young_MPP_168",0.000398880748645127
"A","B","young_MPP_169",0.0003399460825409
"A","B","young_MPP_17",0.000306159718774926
"A","B","young_MPP_170",0.000345438538721896
"A","B","young_MPP_171",0.000415869883357733
"A","B","young_MPP_172",0.00034865252702265
"A","B","young_MPP_173",0.00166640176615756
"A","B","young_MPP_174",0.000454811930665752
"A","B","young_MPP_176",0.00403823547427581
"A","B","young_MPP_177",0.000538229920633161
"A","B","young_MPP_178",0.000343617104111957
"A","B","young_MPP_179",0.00239215829633309
"A","B","young_MPP_18",0.000302958448630941
"A","B","young_MPP_180",0.00615865202445564
"A","B","young_MPP_182",0.00051599542341428
"A","B","young_MPP_183",0.000318508033652062
"A","B","young_MPP_184",0.00177339216134621
"A","B","young_MPP_185",0.000311042261022108
"A","B","young_MPP_186",0.000286199494018891
"A","B","young_MPP_187",0.00062835173159786
"A","B","young_MPP_188",0.000322330278048993
"A","B","young_MPP_189",0.00034539300677202
"A","B","young_MPP_19",0.000318856883477918
"A","B","young_MPP_190",0.0184143828862565
"A","B","young_MPP_191",0.000336707018181953
"A","B","young_MPP_2",0.000328878200066323
"A","B","young_MPP_20",0.000325571020799103
"A","B","young_MPP_21",0.000351377177900481
"A","B","young_MPP_22",0.000301834083584534
"A","B","young_MPP_23",0.000867945771779844
"A","B","young_MPP_24",0.000300241654806883
"A","B","young_MPP_25",0.000338564091115675
"A","B","young_MPP_26",0.000299494675032677
"A","B","young_MPP_27",0.0237595734869279
"A","B","young_MPP_28",0.000290547548905217
"A","B","young_MPP_29",0.000315192195984766
"A","B","young_MPP_30",0.000302579654591186
"A","B","young_MPP_31",0.116541006003451
"A","B","young_MPP_32",0.00138769460633701
"A","B","young_MPP_33",0.000891665813089639
"A","B","young_MPP_34",0.000587669877085376
"A","B","young_MPP_35",0.00037300403314259
"A","B","young_MPP_36",0.000317530665944492
"A","B","young_MPP_37",0.000463526765812357
"A","B","young_MPP_38",0.000324587802646704
"A","B","young_MPP_39",0.000331296169514623
"A","B","young_MPP_40",0.000623657926550478
"A","B","young_MPP_41",0.000262495206430973
"A","B","young_MPP_42",0.000303323352039353
"A","B","young_MPP_43",0.000289034506557067
"A","B","young_MPP_44",0.000506306115594925
"A","B","young_MPP_45",0.000357955831572783
"A","B","young_MPP_46",0.000311531296962121
"A","B","young_MPP_47",0.00030976275744629
"A","B","young_MPP_48",0.000149509368739277
"A","B","young_MPP_5",0.000326213334567093
"A","B","young_MPP_50",0.000309696557741075
"A","B","young_MPP_51",0.000303969698573512
"A","B","young_MPP_52",0.00030855082928677
"A","B","young_MPP_54",0.000312332404371071
"A","B","young_MPP_55",0.000302301932451762
"A","B","young_MPP_56",0.000319239328953845
"A","B","young_MPP_57",0.00127024444459396
"A","B","young_MPP_58",0.000392579372911716
"A","B","young_MPP_59",0.000306009346838056
"A","B","young_MPP_6",0.000371287276599895
"A","B","young_MPP_60",0.000327430695762973
"A","B","young_MPP_62",0.000310260097306958
"A","B","young_MPP_63",0.000326148163754795
"A","B","young_MPP_64",0.000304045474439117
"A","B","young_MPP_65",0.000312021856966341
"A","B","young_MPP_66",0.000319001925402856
"A","B","young_MPP_67",0.000299799464771518
"A","B","young_MPP_68",0.000383853302302725
"A","B","young_MPP_69",0.000337855173423795
"A","B","young_MPP_70",0.000312251075469817
"A","B","young_MPP_71",0.000313654545261049
"A","B","young_MPP_72",0.000309640388144537
"A","B","young_MPP_73",0.000370302236037482
"A","B","young_MPP_74",0.000405816353551414
"A","B","young_MPP_75",0.000294074116383484
"A","B","young_MPP_76",0.000304717035008453
"A","B","young_MPP_77",0.00162422518046696
"A","B","young_MPP_78",0.000298478039355186
"A","B","young_MPP_79",0.000304375774040419
"A","B","young_MPP_8",0.000309474841213665
"A","B","young_MPP_80",0.000309046843436203
"A","B","young_MPP_81",0.000300820838819436
"A","B","young_MPP_82",0.000320063338298235
"A","B","young_MPP_83",0.00030401308582434
"A","B","young_MPP_85",0.000538591291118767
"A","B","young_MPP_86",0.000370283029666785
"A","B","young_MPP_87",0.000323070597269432
"A","B","young_MPP_88",0.000308276029270091
"A","B","young_MPP_89",0.000289602914640436
"A","B","young_MPP_9",0.000702277807945315
"A","B","young_MPP_90",0.000322728118303433
"A","B","young_MPP_91",0.00122027872429914
"A","B","young_MPP_92",0.000850876342230741
"A","B","young_MPP_93",0.000281308391600233
"A","B","young_MPP_94",0.000610737073554551
"A","B","young_MPP_96",0.000308787544964571
"A","B","young_MPP_98",0.000467159578192418
"A","B","young_ST_HSC_101",0.00406430733174964
"A","B","young_ST_HSC_102",0.00046660019746968
"A","B","young_ST_HSC_104",0.00282466924661781
"A","B","young_ST_HSC_106",0.000450742354038677
"A","B","young_ST_HSC_107",0.000326974860848921
"A","B","young_ST_HSC_108",0.000322421505224016
"A","B","young_ST_HSC_109",0.0127023384582369
"A","B","young_ST_HSC_11",0.000301603244316755
"A","B","young_ST_HSC_110",0.000310154443109022
"A","B","young_ST_HSC_111",0.0004570059119167
"A","B","young_ST_HSC_112",0.000310302304291372
"A","B","young_ST_HSC_113",0.000365746619343875
"A","B","young_ST_HSC_114",0.000352783540950407
"A","B","young_ST_HSC_115",0.000326108072302406
"A","B","young_ST_HSC_116",0.000334038207849604
"A","B","young_ST_HSC_117",0.000304481191665923
"A","B","young_ST_HSC_118",0.000367180334504109
"A","B","young_ST_HSC_119",0.000310994576761284
"A","B","young_ST_HSC_12",0.000310909058898708
"A","B","young_ST_HSC_121",0.000600756910623709
"A","B","young_ST_HSC_122",0.000318857516794761
"A","B","young_ST_HSC_124",0.000319843083526585
"A","B","young_ST_HSC_125",0.00552429584737637
"A","B","young_ST_HSC_126",0.000677359588580859
"A","B","young_ST_HSC_127",0.00128159456148537
"A","B","young_ST_HSC_128",0.000307714060819616
"A","B","young_ST_HSC_129",0.000317659739621022
"A","B","young_ST_HSC_13",0.000215699418288315
"A","B","young_ST_HSC_130",0.000306249590928151
"A","B","young_ST_HSC_131",0.000284849830239816
"A","B","young_ST_HSC_132",0.000449598817150222
"A","B","young_ST_HSC_133",0.00205084180348786
"A","B","young_ST_HSC_134",0.000314274754113866
"A","B","young_ST_HSC_135",0.000273889769945218
"A","B","young_ST_HSC_136",0.000369317032442655
"A","B","young_ST_HSC_137",0.000322646854177751
"A","B","young_ST_HSC_138",0.000169046827069056
"A","B","young_ST_HSC_139",0.000304329886485805
"A","B","young_ST_HSC_14",0.000326911773077351
"A","B","young_ST_HSC_140",0.000322436855457219
"A","B","young_ST_HSC_141",0.000339597643975954
"A","B","young_ST_HSC_142",0.000331990497898437
"A","B","young_ST_HSC_143",0.000328752703627315
"A","B","young_ST_HSC_144",0.000302713565275258
"A","B","young_ST_HSC_145",0.000309676415292728
"A","B","young_ST_HSC_146",0.000319877535525783
"A","B","young_ST_HSC_147",0.000295065869742154
"A","B","young_ST_HSC_148",0.000300844258634215
"A","B","young_ST_HSC_149",0.000315805334779375
"A","B","young_ST_HSC_15",0.000438372916263856
"A","B","young_ST_HSC_150",0.00443307873617154
"A","B","young_ST_HSC_151",0.000421666263480348
"A","B","young_ST_HSC_153",0.00447182370335828
"A","B","young_ST_HSC_154",0.000500224727300202
"A","B","young_ST_HSC_155",0.00030442090900422
"A","B","young_ST_HSC_156",0.000823686722155161
"A","B","young_ST_HSC_157",0.00724181567589198
"A","B","young_ST_HSC_158",0.000317919370104892
"A","B","young_ST_HSC_159",0.000316048176483979
"A","B","young_ST_HSC_16",0.000336353903008777
"A","B","young_ST_HSC_160",0.00033379630067335
"A","B","young_ST_HSC_162",0.000307133565344974
"A","B","young_ST_HSC_163",0.000332975395367448
"A","B","young_ST_HSC_164",0.000365072814022297
"A","B","young_ST_HSC_165",0.000287183321420952
"A","B","young_ST_HSC_166",0.000315962863876967
"A","B","young_ST_HSC_167",0.000322008090038393
"A","B","young_ST_HSC_168",0.000339881092706974
"A","B","young_ST_HSC_169",0.000395613434719545
"A","B","young_ST_HSC_170",0.000285659240381346
"A","B","young_ST_HSC_171",0.00161360074803956
"A","B","young_ST_HSC_172",0.00113735024875066
"A","B","young_ST_HSC_173",0.000574109184857362
"A","B","young_ST_HSC_174",0.000440242685888477
"A","B","young_ST_HSC_175",0.000233265397170806
"A","B","young_ST_HSC_176",0.00277462191391666
"A","B","young_ST_HSC_177",0.00212612317648558
"A","B","young_ST_HSC_178",0.000313604869944364
"A","B","young_ST_HSC_179",0.000376039089250366
"A","B","young_ST_HSC_18",0.000304189430331605
"A","B","young_ST_HSC_182",0.000337774271333787
"A","B","young_ST_HSC_183",0.000338599111058915
"A","B","young_ST_HSC_184",0.00034121419824939
"A","B","young_ST_HSC_185",0.000308970698409669
"A","B","young_ST_HSC_186",0.000327389365069452
"A","B","young_ST_HSC_187",0.000441003991142824
"A","B","young_ST_HSC_188",0
"A","B","young_ST_HSC_189",0.000317656834460893
"A","B","young_ST_HSC_19",0.00150515770103331
"A","B","young_ST_HSC_190",0.0003328703680421
"A","B","young_ST_HSC_191",0.000433211883500399
"A","B","young_ST_HSC_192",0.00033905962805813
"A","B","young_ST_HSC_21",0.000315651084060238
"A","B","young_ST_HSC_22",0.000311097720061468
"A","B","young_ST_HSC_23",0.00041907325930889
"A","B","young_ST_HSC_25",0.000338535628311053
"A","B","young_ST_HSC_26",0.000832310141522366
"A","B","young_ST_HSC_27",0.000283662562489364
"A","B","young_ST_HSC_28",0.000306156136133112
"A","B","young_ST_HSC_30",0.000324182657871655
"A","B","young_ST_HSC_32",0.000300758381240607
"A","B","young_ST_HSC_33",0.000306119827953214
"A","B","young_ST_HSC_35",0.0003905328893462
"A","B","young_ST_HSC_36",0.00191116447094478
"A","B","young_ST_HSC_38",0.000358077336292788
"A","B","young_ST_HSC_39",0.000310404927005848
"A","B","young_ST_HSC_40",0.000247374376955828
"A","B","young_ST_HSC_41",0.000345877785892741
"A","B","young_ST_HSC_42",0.00138011905090598
"A","B","young_ST_HSC_43",0.000291666330521898
"A","B","young_ST_HSC_44",0.000297411576598839
"A","B","young_ST_HSC_45",0.000298206060002823
"A","B","young_ST_HSC_46",0.00232533189204333
"A","B","young_ST_HSC_47",0.000830419460480283
"A","B","young_ST_HSC_5",0.000305993743068945
"A","B","young_ST_HSC_50",0.00288580969696276
"A","B","young_ST_HSC_51",0.00658082359132004
"A","B","young_ST_HSC_52",0.000305262427842493
"A","B","young_ST_HSC_53",0.000300104338163973
"A","B","young_ST_HSC_54",0.000301442105787181
"A","B","young_ST_HSC_57",0.000481943805152218
"A","B","young_ST_HSC_58",0.00147829030496649
"A","B","young_ST_HSC_59",0.000298541068154121
"A","B","young_ST_HSC_6",0.000306425376159357
"A","B","young_ST_HSC_60",0.00179648132049366
"A","B","young_ST_HSC_61",0.000310181520903025
"A","B","young_ST_HSC_63",0.000539398615409394
"A","B","young_ST_HSC_64",0.000580778559661373
"A","B","young_ST_HSC_65",0.000323360976025256
"A","B","young_ST_HSC_66",0.000579282747193161
"A","B","young_ST_HSC_67",0.000300849672235427
"A","B","young_ST_HSC_68",0.000463815325775179
"A","B","young_ST_HSC_69",0.00064612022121013
"A","B","young_ST_HSC_70",0.000185155375592088
"A","B","young_ST_HSC_71",0.000312804551211061
"A","B","young_ST_HSC_72",0.000417098269400437
"A","B","young_ST_HSC_73",0.000360816748759635
"A","B","young_ST_HSC_74",0.000344085313511877
"A","B","young_ST_HSC_75",0.00349318374318481
"A","B","young_ST_HSC_77",0.000319011954605175
"A","B","young_ST_HSC_78",0.000335357157247444
"A","B","young_ST_HSC_8",0.00103584535276433
"A","B","young_ST_HSC_80",0.000288657842722362
"A","B","young_ST_HSC_82",0.000316180440654554
"A","B","young_ST_HSC_83",0.00206133480553788
"A","B","young_ST_HSC_84",0.00143305614419201
"A","B","young_ST_HSC_86",0.000313726628824055
"A","B","young_ST_HSC_87",0.0061860170247222
"A","B","young_ST_HSC_88",0.000337907072982127
"A","B","young_ST_HSC_89",0.000348098298937588
"A","B","young_ST_HSC_9",1
"A","B","young_ST_HSC_90",0.000598565836103486
"A","B","young_ST_HSC_91",0.000303272732169335
"A","B","young_ST_HSC_92",0.00683952943477192
"A","B","young_ST_HSC_93",0.000791919274559445
"A","B","young_ST_HSC_95",0.000678774196864608
"A","B","young_ST_HSC_96",0.000736985271448435
"A","B","young_ST_HSC_99",0.000372446266679577
