"from","to","cell_id","percentage"
"A","B","S_cell51",0.862002062652287
"A","B","S_cell52",0.936143008478125
"A","B","S_cell53",0.846053726415952
"A","B","S_cell54",0.864328354066405
"A","B","S_cell55",0.840367600038312
"A","B","S_cell56",0.830114802224002
"A","B","S_cell57",0.871036182646446
"A","B","S_cell58",0.923476291387782
"A","B","S_cell59",0.849974555916328
"A","B","S_cell6",0.760171085142755
"A","B","S_cell60",0.587173655612629
"A","B","S_cell62",0.815660259681492
"A","B","S_cell63",0.835952234716111
"A","B","S_cell64",0.859713231471387
"A","B","S_cell65",0.673294601018195
"A","B","S_cell66",0.883332015527212
"A","B","S_cell67",0.967334270353943
"A","B","S_cell68",0.949975608296607
"A","B","S_cell69",0.837869962855109
"A","B","S_cell7",0.899461057919003
"A","B","S_cell70",0.726537927232864
"A","B","S_cell71",0.754703060909478
"A","B","S_cell72",0.675003809550248
"A","B","S_cell74",0.746419477295569
"A","B","S_cell75",0.930977129310332
"A","B","S_cell77",0.685098829280809
"A","B","S_cell78",0.941690820317036
"A","B","S_cell79",0.928914944166167
"A","B","S_cell80",0.827508293190918
"A","B","S_cell81",0.897517384103113
"A","B","S_cell83",0.910343196823926
"A","B","S_cell84",0.548672285513591
"A","B","S_cell86",0.90792870553259
"A","B","S_cell87",0.894401843916015
"A","B","S_cell88",0.800215262571087
"A","B","S_cell9",0.856648203153852
"A","B","S_cell91",0.952463869892054
"A","B","S_cell92",0.79806689486094
"A","B","S_cell93",0.811245953661151
