"from","to","cell_id","percentage"
"A","B","C67",0.490029974243152
"A","B","C68",0.775667742199283
"A","B","C69",0.391582637479173
"A","B","C70",0.870402517936766
"A","B","C71",0.595833098486186
"A","B","C72",0.529330471594647
"A","B","C73",0.729920329298414
"A","B","C74",0.497321253733675
"A","B","C75",0.947257632165868
"A","B","C76",0.869550887513703
"A","B","C77",0.803473133642219
"A","B","C78",0.636985248511255
"A","B","C79",0.444227665030959
"A","B","C80",0.15528273342928
"A","B","C81",0.518463761834758
"A","B","C82",0.459940699511322
"A","B","C83",0.424834625879763
"A","B","C84",0.949411398852874
"A","B","C85",0.626321049633211
"A","B","C86",0.462454845688888
"A","B","C87",0.223268860487475
"A","B","C88",0.498468832154462
"A","B","C89",0.526239846359124
"A","B","C90",0.237194861458166
"A","B","C91",0.379514913692902
"A","B","C92",0.494046989992596
"A","B","C93",0.221353604597286
"A","B","C94",0.319861223894917
"A","B","C95",0.0947667972244121
"A","B","C96",0.791552520125944
"A","B","C97",0.740449753535238
"A","B","C98",0.432369676782263
"A","B","C99",0.855311400498071
"A","B","C100",0.268929636244925
"A","B","C101",0.923825947529421
"A","B","C102",0.865994563830774
"A","B","C103",0.110741444784449
"A","B","C104",0.243774727018315
"A","B","C105",0.637483478027572
"A","B","C106",0.828193576550736
"A","B","C107",0.790102868651186
"A","B","C108",0.902875097382135
"A","B","C109",0.890042935729205
"A","B","C110",0.168930566325642
"A","B","C111",0.128877540157076
"A","B","C112",0.408565339017369
"A","B","C113",0.632132787682596
"A","B","C114",0.464956791777758
"A","B","C115",0.40702096891609
"A","B","C116",0.265465107357316
"A","B","C117",0.543194390915713
"A","B","C118",0.734501814585306
"A","B","C119",0.159358546994655
"A","B","C120",0.250014323706902
"A","B","C121",0.422014839304486
"A","B","C122",0.458572739903566
"A","B","C123",0.24701596015366
"A","B","C124",0.630055760190012
"A","B","C125",0.263579362501524
"A","B","C126",0.933333379246251
"A","B","C127",0.145587035269533
"A","B","C128",0.225760694892602
"A","B","C129",0.776317146572739
"A","B","C130",0.347337760861437
"A","B","C131",0.837046700396626
"A","B","C132",0.0628375648664333
"A","B","C133",0.684843244474518
"A","B","C134",0.506031119477425
"A","B","C135",0.86679577154421
"A","B","C136",0.581781810251816
"A","B","C137",0.835856767155761
"A","B","C138",0.777519082916856
"A","B","C139",0.753614133981338
"A","B","C140",0.798316461961434
"A","B","C141",0.229049305148178
"A","B","C142",0.493478586369808
"A","B","C143",0.558581260776302
"A","B","C144",0.432801346369439
"A","B","C145",0.480353383985136
"A","B","C146",0.446509967778865
"A","B","C147",0.197020454019251
"A","B","C148",0.487573102288857
"A","B","C149",0.742339202239161
"A","B","C150",0.535282719792879
"A","B","C151",0.940425937835239
"A","B","C152",0.871707518185446
"A","B","C153",0.483794178013001
"A","B","C154",0.77525957384713
"A","B","C155",0.362040184495912
"A","B","C156",0.93885500916097
"A","B","C157",0.140591763485982
"A","B","C158",0.496335001960329
"A","B","C159",0.918900643302687
"A","B","C160",0.261713680616479
"A","B","C161",0.187716080739683
"A","B","C162",1
"A","B","C163",0.202132265832548
"A","B","C164",0.434375365627022
"A","B","C165",0.796354101723756
"A","B","C166",0.103737642816176
"A","B","C167",0.853103945391614
"A","B","C168",0.563675952499297
"A","B","C169",0.131395525805626
"A","B","C170",0.290601775044376
"A","B","C171",0.68278088699116
"A","B","C172",0.360008929060721
"A","B","C173",0.274824487508766
"A","B","C174",0.465812964476888
"A","B","C175",0.71204776173954
"A","B","C176",0.121549761350254
"A","B","C177",0.329700056190996
"A","B","C178",0.830986652025621
"A","B","C179",0.653949473426587
"A","B","C180",0.903639780445184
"A","B","C181",0.823089662340029
"A","B","C182",0.247852812119895
"A","B","C183",0.16728955258141
"A","B","C184",0.55437374577854
"A","B","C185",0.839466965817954
"A","B","C186",0.715718664150898
"A","B","C187",0.448806227385107
"A","B","C188",0.175193589215511
"A","B","C189",0.7597115464842
"A","B","C190",0.812362231501403
"A","B","C191",0.180850014808179
"A","B","C192",0
"A","B","C193",0.781258908946554
"A","B","C194",0.728071919979795
"A","B","C195",0.227323140694653
"A","B","C196",0.295924474316931
"A","B","C197",0.157671850634444
"A","B","C198",0.823082880807004
"A","B","C199",0.669858742321892
"A","B","C200",0.845718160611373
