"from","to","cell_id","percentage"
"A","B","GSM1677533",0.122387490076315
"A","B","GSM1677534",0.125415424078271
"A","B","GSM1677535",0.181672157760372
"A","B","GSM1677536",0.212107724899648
"A","B","GSM1677537",0.193471042680369
"A","B","GSM1677538",0.28413959642564
"A","B","GSM1677539",0.355811949923625
"A","B","GSM1677540",0.273547689563443
"A","B","GSM1677541",0.414723564487443
"A","B","GSM1677542",0.26077001256258
"A","B","GSM1677543",0.193100743041896
"A","B","GSM1677544",0.130552679567094
"A","B","GSM1677545",0.718957113609263
"A","B","GSM1677546",0.0395786512681887
"A","B","GSM1677547",0.0962747188410756
"A","B","GSM1677548",0.105807051592757
"A","B","GSM1677549",0.0437751892504223
"A","B","GSM1677550",0.194039570289007
"A","B","GSM1677551",0.27579661955867
"A","B","GSM1677552",0.111213970220186
"A","B","GSM1677553",0.0788132396110046
"A","B","GSM1677554",0.0531105361054124
"A","B","GSM1677555",0.219739871959548
"A","B","GSM1677556",0.0972668529493847
"A","B","GSM1677557",0.113724462792333
"A","B","GSM1677558",0.0972446761534737
"A","B","GSM1677559",0.123032720512327
"A","B","GSM1677560",0.173353231966075
"A","B","GSM1677562",0.0473415637945436
"A","B","GSM1677563",0.107687129343994
"A","B","GSM1677564",0.151571290490112
"A","B","GSM1677565",0.103189237547876
"A","B","GSM1677566",0.0943201003908139
"A","B","GSM1677567",0.116954420012184
"A","B","GSM1677568",0.124169817524164
"A","B","GSM1677569",0.0711385758635485
"A","B","GSM1677570",0.0607912402924269
"A","B","GSM1677571",0.110561286476598
"A","B","GSM1677572",0.0631528669242844
"A","B","GSM1677573",0.053407608644335
"A","B","GSM1677574",0.0763096483390019
"A","B","GSM1677575",0.074533360129841
"A","B","GSM1677576",0.0639350683188643
"A","B","GSM1677577",0.180655378300961
"A","B","GSM1677578",0.207213246968575
"A","B","GSM1677579",0.145967463127891
"A","B","GSM1677580",0.179004066517409
"A","B","GSM1677581",0.225178638212649
"A","B","GSM1677582",0.0863410724505507
"A","B","GSM1677583",0.113821853218244
"A","B","GSM1677584",0.156270733752813
"A","B","GSM1677585",0.141317826771277
"A","B","GSM1677586",0.266671123910345
"A","B","GSM1677587",0.183271073498583
"A","B","GSM1677588",0.205314531987012
"A","B","GSM1677591",0.260330761726609
"A","B","GSM1677594",0.28475338516372
"A","B","GSM1677596",0.0591950080730222
"A","B","GSM1677597",0.0738188748450091
"A","B","GSM1677598",0.076654644795826
"A","B","GSM1677599",0.0784324370098065
"A","B","GSM1677600",0.0700499400131099
"A","B","GSM1677601",0.0705774276609534
"A","B","GSM1677602",0.0752386011135616
"A","B","GSM1677603",0.0566115653075591
"A","B","GSM1677604",0.0741663385267954
"A","B","GSM1677605",0.0705514749400864
"A","B","GSM1677606",0.0428458488277019
"A","B","GSM1677607",0.217320415847373
"A","B","GSM1677608",0.173937004052175
"A","B","GSM1677609",0.210173431587116
"A","B","GSM1677610",0.157990523913056
"A","B","GSM1677611",0.135677204192145
"A","B","GSM1677612",0.240921306484825
"A","B","GSM1677613",0.217565524115728
"A","B","GSM1677614",0.186035018671613
"A","B","GSM1677615",0.12747023334954
"A","B","GSM1677619",0.174385811905513
"A","B","GSM1677622",0.460210767797071
"A","B","GSM1677623",0.481895562001802
"A","B","GSM1677624",0.309161672994016
"A","B","GSM1677625",0.25512863643407
"A","B","GSM1677626",0.344489897380463
"A","B","GSM1677627",0.305557564205379
"A","B","GSM1677628",0.335329848812945
"A","B","GSM1677629",0.264482188625758
"A","B","GSM1677630",0.322740037366715
"A","B","GSM1677631",0.2754156128062
"A","B","GSM1677632",0.273565904570762
"A","B","GSM1677633",0.285885549507914
"A","B","GSM1677634",0.282839735161642
"A","B","GSM1677635",0.186656343651023
"A","B","GSM1677636",0.119528958885214
"A","B","GSM1677637",0.257482658900255
"A","B","GSM1677638",0.12111922514157
"A","B","GSM1677639",0.101519954050083
"A","B","GSM1677640",0.12408019814955
"A","B","GSM1677641",0.10776294499387
"A","B","GSM1677642",0.23980416159851
"A","B","GSM1677643",0.134843165074151
"A","B","GSM1677644",0.10463172414131
"A","B","GSM1677645",0.281087862750594
"A","B","GSM1677646",0.228682165158473
"A","B","GSM1677647",0.295693472730914
"A","B","GSM1677648",0.306951583356133
"A","B","GSM1677649",0.144432795698133
"A","B","GSM1677650",0.12639523146304
"A","B","GSM1677651",0.211314668743888
"A","B","GSM1677652",0.122700015479039
"A","B","GSM1677653",0.136635050282731
"A","B","GSM1677654",0.060495492225521
"A","B","GSM1677655",0.112029724221518
"A","B","GSM1677656",0.0668005801350564
"A","B","GSM1677658",0.0283978867957397
"A","B","GSM1677660",0.0230162058959662
"A","B","GSM1677661",0.0541547094137643
"A","B","GSM1677662",0.0171838524437767
"A","B","GSM1677663",0.0497834154485022
"A","B","GSM1677664",0.0722511031672122
"A","B","GSM1677665",0.364514168884935
"A","B","GSM1677666",0.268270950886334
"A","B","GSM1677667",0.295577124945023
"A","B","GSM1677668",0.44180115002006
"A","B","GSM1677669",0.442071087752315
"A","B","GSM1677670",0.364992056932834
"A","B","GSM1677671",0.320968610845965
"A","B","GSM1677672",0.158541160213296
"A","B","GSM1677673",0.171757128152774
"A","B","GSM1677675",0.0617396277230653
"A","B","GSM1677676",0.0206761536129783
"A","B","GSM1677678",0.0603027016241119
"A","B","GSM1677679",0.0938573084279953
"A","B","GSM1677680",0.0708753368731606
"A","B","GSM1677681",0.119876878360679
"A","B","GSM1677682",0.0438802309121919
"A","B","GSM1677683",0.106060629948167
"A","B","GSM1677684",0.0247501559081957
"A","B","GSM1677685",0.0329613445880806
"A","B","GSM1677686",0.00321680627007
"A","B","GSM1677687",0.00589250935153892
"A","B","GSM1677688",0.0268580660046076
"A","B","GSM1677689",0.0126533137948496
"A","B","GSM1677690",0.00690932164747292
"A","B","GSM1677691",0.00217963723591722
"A","B","GSM1677692",0.0307772564946624
"A","B","GSM1677693",0.0447987133749025
"A","B","GSM1677694",0.0265415305468773
"A","B","GSM1677695",0.0299223304213694
"A","B","GSM1677696",0.0559730745694142
"A","B","GSM1677697",0.0421933226988993
"A","B","GSM1677698",0.0239337486293818
"A","B","GSM1677699",0.0287901403426404
"A","B","GSM1677700",0.0252804099445596
"A","B","GSM1677701",0.0148420608271928
"A","B","GSM1677702",0
"A","B","GSM1677703",0.0282373692938194
"A","B","GSM1677704",0.050584574389252
"A","B","GSM1677705",0.107319862656403
"A","B","GSM1677706",0.0724511588528668
"A","B","GSM1677709",0.19758340254092
"A","B","GSM1677712",0.203085407608616
"A","B","GSM1677713",0.160326999161844
"A","B","GSM1677714",0.294020881001463
"A","B","GSM1677715",0.137811126640293
"A","B","GSM1677716",0.161667985251788
"A","B","GSM1677717",0.117898636832672
"A","B","GSM1677718",0.221448673816706
"A","B","GSM1677719",0.0934444865086286
"A","B","GSM1677720",0.0956430189471263
"A","B","GSM1677721",0.0921763230347922
"A","B","GSM1677722",0.174772594776014
"A","B","GSM1677723",0.0310925084066163
"A","B","GSM1677725",0.154371014302755
"A","B","GSM1677726",0.0916265141505728
"A","B","GSM1677732",0.242293468600096
"A","B","GSM1677733",0.228632273044341
"A","B","GSM1677734",0.182210664241583
"A","B","GSM1677736",0.089231466940947
"A","B","GSM1677737",0.154717152791259
"A","B","GSM1677738",0.199023161456484
"A","B","GSM1677739",0.0481790511082581
"A","B","GSM1677740",0.145477931090877
"A","B","GSM1677741",0.210912716078342
"A","B","GSM1677742",0.0383764660270647
"A","B","GSM1677748",0.137090982688368
"A","B","GSM1677750",0.0618023482973971
"A","B","GSM1677754",0.195867622642847
"A","B","GSM1677755",0.201119146724224
"A","B","GSM1677756",0.156046279371094
"A","B","GSM1677757",0.144036883933083
"A","B","GSM1677758",0.13661564863182
"A","B","GSM1677759",0.179841124810012
"A","B","GSM1677760",0.0967536747726562
"A","B","GSM1677761",0.125157250742341
"A","B","GSM1677762",0.0659769716625519
"A","B","GSM1677763",0.091838417830853
"A","B","GSM1677764",0.107462046252258
"A","B","GSM1677765",0.232353403924214
"A","B","GSM1677766",0.121029857939933
"A","B","GSM1677767",0.103798073899445
"A","B","GSM1677768",0.191682405561203
"A","B","GSM1677769",0.229784381319463
"A","B","GSM1677785",0.0754861302907162
"A","B","GSM1677786",0.178738801126437
"A","B","GSM1677790",0.120662955109265
"A","B","GSM1677792",0.215728291076037
"A","B","GSM1677793",0.268422234936158
"A","B","GSM1677794",0.269882133243195
"A","B","GSM1677795",0.293339193021124
"A","B","GSM1677796",0.423970618994011
"A","B","GSM1677797",0.391102228128998
"A","B","GSM1677798",0.47100730901433
"A","B","GSM1677799",0.286845645410984
"A","B","GSM1677800",0.394336112259977
